system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_878,19175,"Union County, Iowa",253715,856.7216405,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_870,19159,"Ringgold County, Iowa",256424,709.5182842,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_810,19039,"Clarke County, Iowa",120194,753.9907421,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_817,19053,"Decatur County, Iowa",101248,760.0326607,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_815,19049,"Dallas County, Iowa",517891,888.8498446,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_851,19121,"Madison County, Iowa",314054,777.0745691,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_805,19029,"Cass County, Iowa",541859,896.8103712,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_795,19009,"Audubon County, Iowa",508771,953.4205675,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_829,19077,"Guthrie County, Iowa",446643,930.2622116,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_804,19027,"Carroll County, Iowa",563020,967.5582457,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_827,19073,"Greene County, Iowa",591242,948.7177882,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_798,19015,"Boone County, Iowa",505725,1128.39988,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_875,19169,"Story County, Iowa",497685,1224.535403,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_867,19153,"Polk County, Iowa",290190,1093.420013,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_881,19181,"Warren County, Iowa",152543,719.4405037,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_840,19099,"Jasper County, Iowa",55280,1110.480156,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_853,19125,"Marion County, Iowa",0,,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_852,19123,"Mahaska County, Iowa",172255,843.5954617,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_869,19157,"Poweshiek County, Iowa",147781,934.5849929,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_876,19171,"Tama County, Iowa",131305,907.3092204,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_854,19127,"Marshall County, Iowa",86825,1126.315345,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_828,19075,"Grundy County, Iowa",277401,1174.906102,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_802,19023,"Butler County, Iowa",240169,960.6550757,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_824,19067,"Floyd County, Iowa",154760,968.2602949,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_856,19131,"Mitchell County, Iowa",238142,986.6750601,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_888,19195,"Worth County, Iowa",296758,1115.333673,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_807,19033,"Cerro Gordo County, Iowa",352775,1031.027043,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_825,19069,"Franklin County, Iowa",391077,1129.532177,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_832,19083,"Hardin County, Iowa",342480,1204.273356,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_830,19079,"Hamilton County, Iowa",449707,1105.717097,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_889,19197,"Wright County, Iowa",481439,1129.69122,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_836,19091,"Humboldt County, Iowa",81355,1116.562176,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_884,19187,"Webster County, Iowa",519920,1121.447476,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_803,19025,"Calhoun County, Iowa",506431,974.3794693,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_871,19161,"Sac County, Iowa",638027,1143.359745,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_801,19021,"Buena Vista County, Iowa",729440,1212.356366,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_866,19151,"Pocahontas County, Iowa",581879,1302.793392,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_811,19041,"Clay County, Iowa",659041,1197.916608,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_864,19147,"Palo Alto County, Iowa",588282,1317.12198,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_822,19063,"Emmet County, Iowa",445522,1274.703866,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_845,19109,"Kossuth County, Iowa",315686,1272.664242,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_831,19081,"Hancock County, Iowa",330788,1108.080123,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_885,19189,"Winnebago County, Iowa",319170,1166.880433,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_835,19089,"Howard County, Iowa",112217,1096.366481,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_809,19037,"Chickasaw County, Iowa",132874,1069.72693,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_797,19013,"Black Hawk County, Iowa",288014,953.6419015,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_799,19017,"Bremer County, Iowa",227817,1150.123531,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_800,19019,"Buchanan County, Iowa",322736,1160.37842,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_823,19065,"Fayette County, Iowa",485498,1229.938434,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_818,19055,"Delaware County, Iowa",124073,1143.610924,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_793,19005,"Allamakee County, Iowa",103702,1323.409709,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_886,19191,"Winneshiek County, Iowa",191052,1176.54623,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_821,19061,"Dubuque County, Iowa",88511,1243.934222,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_685,17177,"Stephenson County, Illinois",29605,860.0657244,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_697,17201,"Winnebago County, Illinois",96310,962.945546,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_667,17141,"Ogle County, Illinois",239882,1181.47635,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_648,17103,"Lee County, Illinois",240898,1340.769737,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_694,17195,"Whiteside County, Illinois",84660,1186.35993,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_602,17011,"Bureau County, Illinois",255000,1260.241768,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_668,17143,"Peoria County, Illinois",232211,1107.540261,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_686,17179,"Tazewell County, Illinois",467866,924.840249,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_650,17107,"Logan County, Illinois",504453,733.7234749,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_616,17039,"De Witt County, Illinois",362336,788.6895373,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_698,17203,"Woodford County, Illinois",320280,969.3110577,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_658,17123,"Marshall County, Illinois",238292,1060.234069,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_649,17105,"Livingston County, Illinois",267946,711.2950911,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_606,17019,"Champaign County, Illinois",962307,1003.937724,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_688,17183,"Vermilion County, Illinois",880218,967.9084169,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_634,17075,"Iroquois County, Illinois",940612,1067.635988,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_623,17053,"Ford County, Illinois",390212,775.793829,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_628,17063,"Grundy County, Illinois",266511,924.4341254,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_615,17037,"DeKalb County, Illinois",314555,1255.85196,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_641,17089,"Kane County, Illinois",105721,1142.126448,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_652,17111,"McHenry County, Illinois",89574,1054.226525,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_744,18091,"LaPorte County, Indiana",293908,1293.205818,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_762,18127,"Porter County, Indiana",226671,1486.682352,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_743,18089,"Lake County, Indiana",178350,1450.139205,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_735,18073,"Jasper County, Indiana",406613,1205.748985,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_754,18111,"Newton County, Indiana",246090,1202.256464,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_721,18045,"Fountain County, Indiana",257163,822.8350431,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_777,18157,"Tippecanoe County, Indiana",329332,914.7536826,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_710,18023,"Clinton County, Indiana",429190,1184.101179,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_707,18017,"Cass County, Indiana",335222,1231.674534,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_706,18015,"Carroll County, Indiana",287018,1071.938321,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_789,18181,"White County, Indiana",389170,1056.909757,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_764,18131,"Pulaski County, Indiana",294965,1203.028039,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_773,18149,"Starke County, Indiana",113959,1149.874653,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_723,18049,"Fulton County, Indiana",292878,1200.01824,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_750,18103,"Miami County, Indiana",300071,1151.546672,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_783,18169,"Wabash County, Indiana",310633,980.8086605,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_732,18067,"Howard County, Indiana",298335,1277.915625,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_727,18057,"Hamilton County, Indiana",215337,940.5078953,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_788,18179,"Wells County, Indiana",330177,1051.881329,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_700,18003,"Allen County, Indiana",218088,929.2017232,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_742,18087,"LaGrange County, Indiana",70529,994.2587636,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_755,18113,"Noble County, Indiana",60249,956.2031495,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_741,18085,"Kosciusko County, Indiana",309910,1120.148063,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_748,18099,"Marshall County, Indiana",282477,1267.867348,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_769,18141,"St. Joseph County, Indiana",198496,1365.116184,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_729,18061,"Harrison County, Indiana",9916,838.7691231,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_737,18077,"Jefferson County, Indiana",42604,994.6339559,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_722,18047,"Franklin County, Indiana",77439,741.4048348,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_767,18137,"Ripley County, Indiana",119538,1014.909103,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_728,18059,"Hancock County, Indiana",304281,780.0734924,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_708,18019,"Clark County, Indiana",26116,887.3610805,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_734,18071,"Jackson County, Indiana",174362,833.3496961,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_786,18175,"Washington County, Indiana",83631,888.2428275,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_704,18011,"Boone County, Indiana",393548,778.2932321,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_753,18109,"Morgan County, Indiana",152643,582.5860696,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_730,18063,"Hendricks County, Indiana",266382,565.1679018,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_752,18107,"Montgomery County, Indiana",398368,793.9200448,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_759,18121,"Parke County, Indiana",155222,640.1744881,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_781,18165,"Vermillion County, Indiana",97491,680.1654942,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_782,18167,"Vigo County, Indiana",104172,563.8227065,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_726,18055,"Greene County, Indiana",155370,650.6518418,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_740,18083,"Knox County, Indiana",367739,551.5309996,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_711,18025,"Crawford County, Indiana",1,1168.825195,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_717,18037,"Dubois County, Indiana",91895,585.7199033,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_772,18147,"Spencer County, Indiana",155573,732.8360648,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_785,18173,"Warrick County, Indiana",114402,632.48146,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_692,17191,"Wayne County, Illinois",472616,430.9236839,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_693,17193,"White County, Illinois",357996,725.2601791,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_763,18129,"Posey County, Indiana",188076,631.4321582,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_724,18051,"Gibson County, Indiana",251283,574.4508311,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_647,17101,"Lawrence County, Illinois",251479,563.7153106,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_613,17033,"Crawford County, Illinois",259893,410.6495206,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_608,17023,"Clark County, Illinois",280292,511.8114667,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_619,17045,"Edgar County, Illinois",587415,733.4493518,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_611,17029,"Coles County, Illinois",488116,696.7978946,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_617,17041,"Douglas County, Illinois",461180,856.9080146,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_670,17147,"Piatt County, Illinois",351317,806.7647411,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_614,17035,"Cumberland County, Illinois",296128,531.6128125,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_636,17079,"Jasper County, Illinois",427383,471.3651423,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_609,17025,"Clay County, Illinois",309698,330.4507846,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_621,17049,"Effingham County, Illinois",337744,506.0761408,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_622,17051,"Fayette County, Illinois",439130,503.453397,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_654,17115,"Macon County, Illinois",368346,691.055912,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_607,17021,"Christian County, Illinois",348796,739.383891,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_680,17167,"Sangamon County, Illinois",438124,714.0970192,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_655,17117,"Macoupin County, Illinois",407094,568.620043,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_664,17135,"Montgomery County, Illinois",459771,566.6329833,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_656,17119,"Madison County, Illinois",301113,465.9251883,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_678,17163,"St. Clair County, Illinois",265993,522.7784147,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_610,17027,"Clinton County, Illinois",241699,392.5124267,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_691,17189,"Washington County, Illinois",208209,328.6084082,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_657,17121,"Marion County, Illinois",290654,338.6382661,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_637,17081,"Jefferson County, Illinois",167348,362.340046,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_624,17055,"Franklin County, Illinois",146916,460.7367026,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_696,17199,"Williamson County, Illinois",72436,513.0940445,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_687,17181,"Union County, Illinois",39237,609.4729364,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_635,17077,"Jackson County, Illinois",97577,543.9437924,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_669,17145,"Perry County, Illinois",147371,439.8295074,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_675,17157,"Randolph County, Illinois",137098,532.4639896,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_673,17153,"Pulaski County, Illinois",72646,664.7558101,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_672,17151,"Pope County, Illinois",26519,535.6094318,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_820,19059,"Dickinson County, Iowa",379902,1179.10262,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_859,19137,"Montgomery County, Iowa",419665,978.9497516,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_863,19145,"Page County, Iowa",511458,874.9256396,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_682,17171,"Scott County, Illinois",198235,586.9515415,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_632,17071,"Henderson County, Illinois",269924,1195.447554,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_834,19087,"Henry County, Iowa",305100,1029.667756,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_791,19001,"Adair County, Iowa",555573,824.3268696,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_684,17175,"Stark County, Illinois",28540,1230.828171,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_661,17129,"Menard County, Illinois",252895,603.1541375,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_674,17155,"Putnam County, Illinois",85914,1203.429531,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_618,17043,"DuPage County, Illinois",6391,1278.201416,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_643,17093,"Kendall County, Illinois",208003,1004.45708,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_600,17007,"Boone County, Illinois",121045,1038.56791,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_702,18007,"Benton County, Indiana",464802,1052.508106,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_784,18171,"Warren County, Indiana",300776,1003.002839,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_778,18159,"Tipton County, Indiana",288892,1191.055186,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_746,18095,"Madison County, Indiana",421449,995.0252546,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_725,18053,"Grant County, Indiana",393559,1071.772158,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_703,18009,"Blackford County, Indiana",145968,1035.597371,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_716,18035,"Delaware County, Indiana",232615,998.1963318,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_731,18065,"Henry County, Indiana",331838,814.1795376,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_766,18135,"Randolph County, Indiana",322949,951.5044462,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_736,18075,"Jay County, Indiana",263044,992.5182443,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_733,18069,"Huntington County, Indiana",321847,965.9112086,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_790,18183,"Whitley County, Indiana",178170,923.924481,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_715,18033,"DeKalb County, Indiana",81429,843.8056904,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_774,18151,"Steuben County, Indiana",78912,959.2652979,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_718,18039,"Elkhart County, Indiana",152277,1148.841981,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_699,18001,"Adams County, Indiana",239769,1045.204872,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_720,18043,"Floyd County, Indiana",1201,762.7331014,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_776,18155,"Switzerland County, Indiana",12227,729.4087556,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_756,18115,"Ohio County, Indiana",6106,702.0484582,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_713,18029,"Dearborn County, Indiana",16463,920.3896393,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_779,18161,"Union County, Indiana",88697,793.9450526,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_787,18177,"Wayne County, Indiana",222358,869.038431,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_719,18041,"Fayette County, Indiana",114483,727.7722519,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_768,18139,"Rush County, Indiana",427036,645.0056865,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_714,18031,"Decatur County, Indiana",274853,685.6566269,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_771,18145,"Shelby County, Indiana",442077,543.0017108,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_747,18097,"Marion County, Indiana",34061,594.4053465,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_739,18081,"Johnson County, Indiana",180447,505.7746632,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_705,18013,"Brown County, Indiana",4061,753.935513,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_701,18005,"Bartholomew County, Indiana",217636,589.1492547,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_738,18079,"Jennings County, Indiana",116779,990.9704426,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_770,18143,"Scott County, Indiana",41271,1058.300355,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_745,18093,"Lawrence County, Indiana",33407,691.260707,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_749,18101,"Martin County, Indiana",35078,476.3356793,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_751,18105,"Monroe County, Indiana",17838,707.8855755,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_765,18133,"Putnam County, Indiana",243821,601.1626835,2012,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2012_758,18119,"Owen County, Indiana",76193,588.9513841,2012,
